,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
7656,manifestly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7657,manifesto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7658,manifold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7659,manipulate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7660,manipulation,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7661,mankind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7662,manly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7663,manna,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7664,manner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7665,mannered,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7666,manners,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7667,manor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7668,mansion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7669,manslaughter,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
7670,mantle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7671,manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7672,manufacture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7673,manufacturer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7674,manure,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7675,manuscript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7676,map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7677,mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7678,marble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7679,marbled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7680,marbles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7681,march,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7682,mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7683,margin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7684,marginal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7685,marijuana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7686,marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7687,mariner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7688,maritime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7689,mark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7690,marked,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7691,market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7692,marketable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7693,marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7694,marks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7695,marl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7696,marmalade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7697,maroon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7698,marquee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7699,marquis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7700,marriage,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7701,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7702,marrow,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7703,marry,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
7704,marsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7705,marshal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7706,mart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7707,martial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7708,martingale,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7709,martyr,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7710,martyrdom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7711,marvel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7712,marvelous,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7713,marvelously,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7714,masculine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7715,masculinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7716,mash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7717,mask,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7718,masochism,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7719,mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7720,masquerade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7721,mass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7722,massacre,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7723,massage,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7724,massive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7725,master,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7726,mastermind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7727,masterpiece,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7728,mastery,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7729,masturbate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,masturbation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7731,mat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7732,match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7733,matching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,matchmaker,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7735,mate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7736,material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7737,materialism,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7738,materialist,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7739,materialistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7740,materiality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7741,materialize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7742,materially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7743,materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7744,materiel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7745,maternal,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7746,maternity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,mathematical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7748,mathematician,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7749,mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,matriculation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7751,matrimony,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7752,matrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7753,matron,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7754,matted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7755,matter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7756,matting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7757,mattress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7758,maturation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7759,maturity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7760,mausoleum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7761,mauve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7762,maxim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7763,maximum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7764,mayor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7765,maze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7766,mead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,meadow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7768,meal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7769,meander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7770,meandering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7771,meaning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7772,meaningless,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7773,means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7774,meantime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7775,measles,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7776,measurable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7777,measure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7778,measured,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7779,measurement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7780,measuring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7781,meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7782,mechanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7783,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7784,mechanism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7785,medal,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7786,medallion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7787,medallist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,meddle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7789,meddling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7790,media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7791,medial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7792,median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7793,mediate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7794,mediation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7795,mediator,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7796,medical,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7797,medicinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7798,medicine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,medieval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,mediocre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7801,mediocrity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7802,meditate,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7803,meditation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,meditative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805,mediterranean,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7806,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,medley,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7808,meek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7809,meet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,meeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7811,melancholic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7812,melancholy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7813,melee,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7814,melodious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7815,melodrama,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7816,melodramatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,melody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,melt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7819,meltdown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7820,melting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7821,member,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,membrane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,memento,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7824,memo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7825,memoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7826,memorabilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7827,memorable,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7828,memorandum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7829,memorial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7830,memorials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7831,memorize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7832,memory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7833,menace,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7834,menacing,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7835,menagerie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7836,mend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7837,mending,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7838,menial,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7839,meniscus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,menses,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7841,menstrual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,mental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,mention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7844,mentor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7845,menu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,meow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,mercantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7848,mercenary,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7849,merchandise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7850,merchant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7851,merciful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7852,merciless,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7853,mercurial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7854,mercy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7855,mere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7856,merge,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7857,meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7858,meridional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7859,merit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7860,meritorious,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7861,mermaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7862,merriment,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7863,merry,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7864,mesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7865,mesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7866,meshes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7867,mesmerized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7868,mess,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7869,message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7870,messenger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7871,messy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7872,metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7873,metal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7874,metallurgy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,metamorphosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7876,metaphor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,metaphorical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,metaphysical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7879,metaphysics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7880,metastasis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7881,meteor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7882,meteoric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7883,meteorite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7884,meteorological,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7885,meteorology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7886,meter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7887,methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7888,method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7889,methodical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7890,meticulous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,metric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7892,metrical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7893,metrology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,metropolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,metropolitan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7896,mettle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7897,mew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7898,mica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,mick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900,microbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7901,microbiology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7902,microcosm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,microgram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7904,micrometer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7905,micron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7906,microphone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7907,microscope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7908,microscopic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,microscopically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7910,microscopy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7911,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7912,midday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7913,middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,middleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,midland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7916,midnight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917,midst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,midsummer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7919,midway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7920,midwife,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
7921,midwifery,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7922,mien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,mighty,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7924,migrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7925,migration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,migratory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927,mike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7928,mildew,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7929,mile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7930,mileage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7931,milestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7932,militant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7933,military,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7934,militia,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7935,milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7936,milky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7937,mill,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7938,millennium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7939,milligram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7940,millimeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7941,million,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7942,millionaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,mime,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7944,mimic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,mimicking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7946,mimicry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7947,mind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7948,minded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7949,mindful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7950,mindfulness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7951,mine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7952,miner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
